user_id,name,total_spent,spending_rank
10449,"Priya Tiwari",169242.01,2055
10002,"Vivaan Shah",169206.61,2056
10843,"Sahil Mehta",169205.41,2057
13324,"Aman Mishra",169187.13,2058
14073,"Varun Singh",168912.27,2059
12840,"Aditya Singh",168911.73,2060
13274,"Vikas Agarwal",168909.42,2061
10234,"Priya Tiwari",168898.33,2062
13829,"Sneha Bansal",168760.1,2063
13957,"Akash Kumar",168707.95,2064
12698,"Sneha Jain",168695.14,2065
11083,"Sahil Bansal",168490.88,2066
13600,"Aditi Srivastava",168423.03,2067
13895,"Neeraj Kumar",168351.91,2068
12250,"Priya Sinha",168320.78,2069
12475,"Akash Sharma",168249.35,2070
10008,"Riya Bansal",168096.25,2071
12344,"Riya Joshi",167976.31,2072
13625,"Simran Gupta",167946.91,2073
13893,"Kavya Srivastava",167792.74,2074
13022,"Aarav Gupta",167782.33,2075
10863,"Nikhil Mehta",167745.28,2076
12933,"Pooja Kumar",167741.25,2077
10139,"Karan Malhotra",167681.82,2078
12873,"Akash Sinha",167629.38,2079
13848,"Abhishek Tiwari",167607.23,2080
13214,"Himanshu Malhotra",167562.28,2081
11262,"Isha Mehta",167511.3,2082
10368,"Pooja Joshi",167420.97,2083
12814,"Arjun Joshi",167409.59,2084
11959,"Himanshu Chauhan",167402.03,2085
13746,"Rohit Tiwari",167400.93,2086
11084,"Aarav Sharma",167357.36,2087
10817,"Neha Kapoor",167342.99,2088
11899,"Sneha Mishra",167317.97,2089
10664,"Sneha Sinha",167277.54,2090
10936,"Priya Sinha",167264.14,2091
11954,"Karan Sharma",167260.61,2092
10399,"Aarav Agarwal",167221.18,2093
11527,"Kavya Srivastava",167198.34,2094
12013,"Abhishek Shah",167145.39,2095
14762,"Mohit Sinha",166906.94,2096
14091,"Neeraj Sinha",166894.31,2097
14243,"Aarav Jain",166888.38,2098
11089,"Arjun Yadav",166788.08,2099
13059,"Pooja Sharma",166734.29,2100
11495,"Aarav Mishra",166664.14,2101
11324,"Sneha Singh",166525.94,2102
10153,"Isha Joshi",166432.38,2103
13282,"Neeraj Mehta",166305.99,2104
11684,"Pooja Verma",166290.82,2105
12086,"Neha Srivastava",166242.7,2106
11575,"Neha Tiwari",166231.75,2107
11832,"Himanshu Agarwal",166200.27,2108
13300,"Rohit Malhotra",165892.88,2109
10498,"Aditya Tiwari",165829.78,2110
11799,"Himanshu Kapoor",165826.44,2111
11808,"Neha Kapoor",165753.85,2112
14988,"Nikhil Singh",165749.25,2113
12487,"Nikhil Joshi",165516.38,2114
10094,"Sneha Shah",165491.86,2115
11571,"Abhishek Agarwal",165450.28,2116
11451,"Sahil Kumar",165173.01,2117
12075,"Nikhil Joshi",165062.13,2118
13642,"Neeraj Tiwari",164989.22,2119
11344,"Aditya Patel",164970.04,2120
13001,"Aditya Shah",164824.55,2121
11642,"Neha Kumar",164436.37,2122
13146,"Ananya Chauhan",164431.23,2123
13209,"Rohit Agarwal",164384.96,2124
13925,"Rohan Verma",164231.3,2125
12312,"Rahul Malhotra",163898.52,2126
14098,"Nikhil Yadav",163862.17,2127
10550,"Rohan Srivastava",163829.31,2128
11486,"Vikas Chauhan",163633.8,2129
13215,"Simran Joshi",163506.92,2130
12028,"Aditi Jain",163302.32,2131
13664,"Sneha Shah",163233.87,2132
14935,"Ankit Shah",163012.29,2133
14192,"Aditya Patel",162908.51,2134
14349,"Neha Srivastava",162751.34,2135
12609,"Aman Bansal",162671.06,2136
12886,"Karan Mishra",162634.09,2137
12844,"Pooja Mishra",162613.64,2138
10638,"Rohit Sinha",162598.39,2139
12928,"Yash Chauhan",162544.87,2140
12532,"Yash Patel",162535.28,2141
13352,"Riya Chauhan",162374.66,2142
12488,"Rohit Yadav",162367.83,2143
14892,"Arjun Gupta",162346.46,2144
13071,"Himanshu Tiwari",162239.22,2145
12364,"Aarav Gupta",162161.37,2146
13852,"Riya Srivastava",162098.42,2147
13486,"Isha Mishra",162052.74,2148
13931,"Neeraj Chauhan",161960.13,2149
13070,"Sahil Bansal",161958.53,2150
11152,"Aditi Bansal",161928,2151
11753,"Priya Kumar",161897.89,2152
11437,"Aarav Mishra",161858.17,2153
10530,"Nikhil Jain",161668.42,2154
14664,"Aarav Yadav",161320.98,2155
10226,"Sahil Shah",161289.53,2156
13882,"Neha Patel",161255.39,2157
10707,"Ananya Shah",161075.83,2158
11455,"Kavya Malhotra",160960.49,2159
10556,"Varun Verma",160935.94,2160
14251,"Akash Yadav",160797.25,2161
13512,"Rahul Srivastava",160747.36,2162
11372,"Aditya Mishra",160644.13,2163
10267,"Aman Patel",160622.62,2164
10984,"Isha Joshi",160526.66,2165
11104,"Isha Mehta",160384.68,2166
10229,"Pooja Bansal",160265.45,2167
14411,"Mohit Malhotra",160132.84,2168
11441,"Neha Shah",160077.6,2169
11883,"Mohit Joshi",160064.83,2170
11479,"Varun Sharma",160005.98,2171
14229,"Riya Sharma",159931.96,2172
14552,"Nikhil Kapoor",159848.14,2173
11622,"Rohit Agarwal",159831.98,2174
13750,"Abhishek Patel",159419.08,2175
13612,"Kavya Yadav",159377.6,2176
11616,"Neha Agarwal",159314.29,2177
12267,"Rohit Joshi",159299.92,2178
14481,"Ananya Shah",159237.64,2179
10085,"Aman Malhotra",159172.02,2180
11530,"Vivaan Agarwal",159159.1,2181
11238,"Vivaan Sinha",159143.95,2182
13588,"Rahul Tiwari",159119.76,2183
13559,"Isha Patel",158836.12,2184
11221,"Yash Malhotra",158775.04,2185
10736,"Aditi Shah",158671.53,2186
12102,"Rohit Gupta",158563.53,2187
12726,"Isha Verma",158559.08,2188
13042,"Aarav Kapoor",158549.08,2189
11517,"Mohit Sinha",158127.57,2190
12511,"Rohit Patel",158019.11,2191
14813,"Aarav Mishra",157978.05,2192
10478,"Kavya Bansal",157977.66,2193
13057,"Nikhil Tiwari",157915.65,2194
11418,"Rohit Malhotra",157774.95,2195
12376,"Aman Patel",157762.85,2196
10494,"Priya Agarwal",157576.92,2197
10010,"Simran Agarwal",157503.98,2198
10038,"Mohit Verma",157502.14,2199
13851,"Vikas Singh",157284.31,2200
11007,"Pooja Kapoor",157265.71,2201
10927,"Himanshu Kapoor",157231.85,2202
12858,"Vivaan Sharma",157114.13,2203
14759,"Rohit Jain",157080,2204
14931,"Rohan Shah",156982.72,2205
10313,"Yash Bansal",156731.78,2206
10217,"Rohan Verma",156724.86,2207
12350,"Yash Agarwal",156616.17,2208
14132,"Ankit Chauhan",156604.14,2209
10450,"Rohan Shah",156598.83,2210
13377,"Himanshu Singh",156500.28,2211
12822,"Aman Sharma",156399.25,2212
13323,"Priya Agarwal",156377.71,2213
10905,"Vikas Jain",156303.35,2214
14313,"Sahil Srivastava",156168.98,2215
14694,"Pooja Kapoor",156057.55,2216
13391,"Neha Yadav",156019.17,2217
11239,"Isha Agarwal",156010.3,2218
14895,"Yash Joshi",156001.34,2219
13133,"Abhishek Kumar",155908.05,2220
10644,"Riya Agarwal",155882.65,2221
13647,"Neeraj Malhotra",155866.4,2222
13362,"Pooja Srivastava",155815.76,2223
14447,"Ankit Mehta",155777.67,2224
11082,"Vikas Shah",155716.3,2225
14336,"Vikas Agarwal",155684.69,2226
10324,"Vikas Sinha",155558.3,2227
11107,"Ankit Chauhan",155501.98,2228
10724,"Simran Shah",155476.15,2229
11406,"Ankit Jain",155467.28,2230
11235,"Ananya Jain",155295.03,2231
10342,"Aditya Srivastava",155250.02,2232
13159,"Nikhil Singh",155061.54,2233
13741,"Sneha Bansal",154956.98,2234
12857,"Vikas Agarwal",154934.08,2235
10579,"Neeraj Singh",154704.56,2236
12016,"Ananya Kapoor",154626.73,2237
10434,"Nikhil Sinha",154577.18,2238
10509,"Neha Agarwal",154334.64,2239
10402,"Abhishek Jain",154064.85,2240
13222,"Akash Shah",153953.75,2241
11093,"Ananya Sharma",153940.96,2242
10655,"Rohit Gupta",153920.1,2243
11576,"Ankit Yadav",153917.41,2244
13121,"Ankit Tiwari",153879.23,2245
10692,"Aditya Bansal",153796.75,2246
10728,"Neha Shah",153776.4,2247
14053,"Rohan Kapoor",153658.47,2248
13597,"Sneha Kapoor",153570.84,2249
13306,"Sneha Shah",153430.54,2250
13271,"Pooja Chauhan",153404.19,2251
10778,"Kavya Chauhan",153197.7,2252
10145,"Priya Gupta",153142.05,2253
11318,"Vikas Malhotra",153079.32,2254
11109,"Priya Chauhan",153078.54,2255
12673,"Rohan Kumar",152905.23,2256
10962,"Priya Gupta",152821.92,2257
14392,"Kavya Jain",152640.24,2258
14502,"Akash Joshi",152580.4,2259
10076,"Rahul Verma",152505.22,2260
14754,"Neeraj Shah",152461.31,2261
12518,"Riya Kumar",152353.36,2262
10196,"Akash Chauhan",152323.38,2263
14466,"Ananya Malhotra",152250.61,2264
12484,"Riya Yadav",152027.11,2265
11620,"Neha Tiwari",152019.27,2266
12473,"Aarav Verma",152004.77,2267
11561,"Vivaan Gupta",151983.5,2268
11012,"Rohit Joshi",151851.76,2269
12795,"Priya Singh",151675.02,2270
14728,"Sneha Kumar",151618.16,2271
10415,"Kavya Bansal",151617.13,2272
11522,"Aditi Kumar",151585.95,2273
13286,"Aditya Malhotra",151461.56,2274
10138,"Isha Bansal",151441.62,2275
11988,"Vivaan Singh",151164.22,2276
11708,"Neha Kumar",151142.32,2277
12538,"Sneha Yadav",151057.01,2278
10161,"Simran Agarwal",150977.1,2279
11696,"Aditi Chauhan",150921.6,2280
12925,"Ananya Mishra",150898.87,2281
12966,"Kavya Agarwal",150830.56,2282
13575,"Karan Malhotra",150825.41,2283
12449,"Abhishek Kumar",150666.23,2284
13341,"Karan Verma",150662.37,2285
11768,"Rahul Gupta",150610.6,2286
11744,"Sahil Jain",150517.57,2287
11639,"Ankit Tiwari",150506.59,2288
13799,"Yash Singh",150320.98,2289
13126,"Arjun Gupta",150233,2290
12739,"Karan Singh",149941.5,2291
11293,"Neha Kumar",149919.9,2292
12483,"Rohan Malhotra",149901.36,2293
14672,"Aarav Sinha",149868.96,2294
12544,"Himanshu Malhotra",149772.53,2295
11647,"Priya Sharma",149761.81,2296
13193,"Akash Singh",149654.26,2297
14483,"Vivaan Sinha",149596.25,2298
13669,"Sneha Tiwari",149508.35,2299
11213,"Vivaan Jain",149472.13,2300
12221,"Varun Jain",149397.86,2301
11242,"Kavya Kumar",149383.87,2302
14227,"Vikas Yadav",149381.87,2303
10652,"Riya Mishra",149088.03,2304
12056,"Arjun Sinha",148946.8,2305
10853,"Ankit Tiwari",148943.93,2306
13819,"Varun Joshi",148778,2307
10022,"Rahul Tiwari",148750.53,2308
12865,"Mohit Tiwari",148721.27,2309
10826,"Sahil Bansal",148694.56,2310
13791,"Ankit Mehta",148626,2311
14000,"Ananya Joshi",148471.8,2312
13363,"Neeraj Patel",148230.93,2313
10027,"Pooja Jain",148227.89,2314
14848,"Aditya Singh",148153.81,2315
11624,"Akash Joshi",148124.75,2316
10539,"Neha Kumar",148040.27,2317
13643,"Mohit Jain",147988.09,2318
10938,"Aditya Malhotra",147718.56,2319
11248,"Aarav Kapoor",147543.15,2320
12047,"Karan Malhotra",147435.6,2321
10182,"Ankit Singh",147347.51,2322
14087,"Rohan Mehta",147303.09,2323
14537,"Priya Singh",147152.15,2324
13921,"Rohit Verma",147149.24,2325
10600,"Vikas Bansal",147089.52,2326
13896,"Ankit Sinha",147052.17,2327
12798,"Rahul Malhotra",146969.82,2328
12572,"Aman Joshi",146968.9,2329
11124,"Aditi Jain",146957.85,2330
14301,"Kavya Kapoor",146951.65,2331
14518,"Akash Yadav",146908.06,2332
13414,"Aditi Sinha",146814.29,2333
10540,"Sahil Malhotra",146707.9,2334
13376,"Abhishek Agarwal",146635.74,2335
12432,"Rahul Agarwal",146501.56,2336
11471,"Isha Mishra",146493.95,2337
12342,"Kavya Kapoor",146479.92,2338
15000,"Ananya Kapoor",146470.7,2339
10213,"Yash Malhotra",146255.55,2340
13828,"Neha Singh",146227.18,2341
13945,"Karan Joshi",146203.12,2342
12723,"Ankit Malhotra",146169.2,2343
11675,"Vikas Mishra",146149.07,2344
13521,"Isha Sharma",146134.16,2345
11890,"Neeraj Shah",146065.91,2346
12632,"Sneha Jain",145980.73,2347
12041,"Rohit Mehta",145935.54,2348
11720,"Isha Singh",145915.72,2349
12764,"Aarav Jain",145906.77,2350
11488,"Rohan Chauhan",145757.28,2351
11778,"Varun Tiwari",145645.15,2352
14934,"Simran Yadav",145569.72,2353
14070,"Rahul Gupta",145517.91,2354
13474,"Sahil Verma",145500.54,2355
14269,"Rohan Tiwari",145282.24,2356
10752,"Ananya Shah",145257.89,2357
12017,"Mohit Mehta",145213.63,2358
14360,"Rohan Agarwal",145053.75,2359
14401,"Sneha Patel",145019.67,2360
11035,"Sahil Shah",145010.63,2361
11404,"Arjun Malhotra",144831.96,2362
11589,"Yash Verma",144821.69,2363
12333,"Arjun Sinha",144692.89,2364
11888,"Aman Chauhan",144661.31,2365
11702,"Sahil Agarwal",144585.42,2366
11560,"Pooja Patel",144461.95,2367
11590,"Rahul Tiwari",144337.33,2368
13191,"Himanshu Chauhan",144335.82,2369
11081,"Rohan Bansal",144314.11,2370
14343,"Sahil Chauhan",144169.76,2371
11137,"Abhishek Mishra",144105.51,2372
13845,"Yash Gupta",143767.24,2373
13261,"Himanshu Agarwal",143603.96,2374
13024,"Kavya Shah",143541.94,2375
11551,"Sahil Chauhan",143384.63,2376
13518,"Ananya Sharma",143123.16,2377
14408,"Vikas Mehta",143028.57,2378
11338,"Rohan Tiwari",142932.84,2379
14597,"Nikhil Singh",142927.88,2380
11206,"Nikhil Agarwal",142901.61,2381
13156,"Rahul Gupta",142728.8,2382
14635,"Ankit Yadav",142724.7,2383
14686,"Simran Mehta",142618.99,2384
13872,"Neeraj Malhotra",142580.9,2385
14779,"Riya Joshi",142489.9,2386
14930,"Ananya Shah",142380.05,2387
11974,"Himanshu Gupta",142054.51,2388
13539,"Isha Jain",141951.18,2389
13973,"Simran Chauhan",141887.58,2390
13659,"Aditya Patel",141674.51,2391
12324,"Aarav Srivastava",141613.98,2392
10917,"Yash Sinha",141573.51,2393
11985,"Aarav Malhotra",141572.51,2394
12396,"Akash Sinha",141453.84,2395
11185,"Vivaan Sharma",141311.64,2396
14766,"Karan Singh",141273.57,2397
12204,"Karan Gupta",141271.64,2398
10096,"Aarav Verma",141219.41,2399
13116,"Aarav Mehta",141182.72,2400
11599,"Abhishek Shah",141172.44,2401
14535,"Ananya Agarwal",141080.91,2402
14980,"Abhishek Agarwal",141001.53,2403
12218,"Neha Agarwal",140908.65,2404
13782,"Neha Mehta",140879.84,2405
14338,"Karan Gupta",140865.51,2406
10365,"Neha Srivastava",140722.73,2407
12678,"Sahil Verma",140704.82,2408
14505,"Aditi Singh",140677.14,2409
14068,"Aman Sinha",140515.38,2410
14082,"Aditya Shah",140473.29,2411
14859,"Abhishek Mishra",140325.4,2412
10528,"Isha Jain",140319.49,2413
14111,"Kavya Kapoor",140310.3,2414
11003,"Sneha Malhotra",140232.21,2415
12071,"Karan Agarwal",140131.49,2416
10089,"Ananya Srivastava",140095.81,2417
10599,"Vivaan Kumar",139971.7,2418
14104,"Mohit Jain",139932.68,2419
13208,"Abhishek Sharma",139895.51,2420
12823,"Neha Sharma",139767.05,2421
11374,"Isha Agarwal",139734.57,2422
12093,"Rahul Tiwari",139533.78,2423
13685,"Nikhil Yadav",139460.34,2424
13087,"Neha Kumar",139435.25,2425
13798,"Kavya Mishra",139324.97,2426
12098,"Sneha Kumar",139301.43,2427
11349,"Ankit Agarwal",139122.25,2428
10169,"Kavya Shah",138971.93,2429
10223,"Kavya Srivastava",138940.51,2430
10062,"Vivaan Gupta",138844.17,2431
13987,"Kavya Sharma",138305.59,2432
11736,"Rohit Mishra",138289.46,2433
14485,"Rohan Shah",138274.17,2434
10975,"Akash Singh",138227.07,2435
12441,"Sneha Patel",138114.38,2436
14555,"Akash Shah",137971.47,2437
12130,"Simran Bansal",137963.07,2438
10512,"Kavya Patel",137949.67,2439
11407,"Akash Agarwal",137946.41,2440
11025,"Karan Kumar",137937.1,2441
12437,"Simran Agarwal",137841.22,2442
12243,"Priya Yadav",137729.34,2443
11796,"Rohit Singh",137708.77,2444
11946,"Neeraj Jain",137707.38,2445
12188,"Neha Jain",137675.37,2446
13964,"Aditya Kumar",137573.31,2447
10479,"Rohan Srivastava",137474.3,2448
11289,"Isha Sharma",137364.16,2449
14406,"Priya Sinha",137340.63,2450
11428,"Abhishek Agarwal",137275.39,2451
10453,"Neha Sinha",137244.09,2452
10522,"Aman Yadav",137220.33,2453
11662,"Ananya Kapoor",137209.73,2454
11094,"Sahil Srivastava",137081.53,2455
12296,"Kavya Jain",137065.68,2456
10739,"Ananya Sinha",137031.26,2457
13644,"Nikhil Shah",136958.62,2458
12002,"Aditya Patel",136815.92,2459
10311,"Ananya Patel",136654.99,2460
12282,"Vivaan Verma",136653.36,2461
12975,"Riya Agarwal",136611.58,2462
10711,"Neeraj Gupta",136595.08,2463
13616,"Rahul Yadav",136557.52,2464
14368,"Isha Bansal",136532.32,2465
11487,"Isha Srivastava",136529.05,2466
10568,"Sahil Kapoor",136453.19,2467
10743,"Nikhil Chauhan",136440.82,2468
10527,"Priya Malhotra",136426.13,2469
10231,"Riya Yadav",136408.95,2470
14331,"Aarav Mehta",136272.22,2471
12692,"Rahul Bansal",136253.31,2472
14194,"Aditi Sinha",136240.95,2473
11774,"Isha Yadav",136044.35,2474
12662,"Ankit Malhotra",135902.37,2475
10961,"Rohan Sharma",135694.48,2476
11943,"Vivaan Yadav",135561.61,2477
13216,"Varun Bansal",135516.78,2478
10164,"Ananya Sinha",135433.61,2479
10526,"Pooja Mehta",135187.66,2480
13645,"Pooja Sinha",135179.67,2481
11115,"Kavya Gupta",135138.98,2482
10795,"Vikas Gupta",135071.86,2483
13779,"Rohan Srivastava",134956.51,2484
14966,"Akash Jain",134920.11,2485
12892,"Aarav Jain",134892.56,2486
13614,"Vivaan Tiwari",134865.31,2487
12576,"Neha Yadav",134808.71,2488
11302,"Rohan Mishra",134703.89,2489
13484,"Kavya Sinha",134520.73,2490
10881,"Aman Srivastava",134415.13,2491
12034,"Rahul Joshi",134392.27,2492
13842,"Kavya Bansal",134329.34,2493
11360,"Abhishek Kapoor",134179.36,2494
11195,"Simran Srivastava",134093.66,2495
13151,"Riya Yadav",134083.9,2496
13420,"Neha Joshi",133830,2497
13807,"Aditya Joshi",133660.56,2498
10233,"Varun Tiwari",133635.87,2499
10074,"Rohit Agarwal",133554.14,2500
13196,"Himanshu Sharma",133385.56,2501
13203,"Vikas Mehta",133206.96,2502
12442,"Rohit Yadav",133090.56,2503
12753,"Rahul Gupta",132973.35,2504
10732,"Karan Tiwari",132889.5,2505
11127,"Rohit Mishra",132821.37,2506
13074,"Vivaan Patel",132654.92,2507
10801,"Karan Malhotra",132585.58,2508
12817,"Sneha Sharma",132575.02,2509
10126,"Varun Mehta",132498.97,2510
13549,"Pooja Kumar",132412.88,2511
12596,"Simran Kumar",132211.87,2512
13870,"Aditi Singh",132155.05,2513
10904,"Sahil Mehta",131987.06,2514
10440,"Ananya Chauhan",131930.73,2515
14174,"Akash Verma",131916.07,2516
11297,"Aditya Srivastava",131880.64,2517
10971,"Abhishek Gupta",131876.38,2518
11953,"Sneha Patel",131862.04,2519
13663,"Rahul Malhotra",131633.31,2520
10343,"Aditi Sharma",131366.6,2521
14440,"Nikhil Yadav",131272.18,2522
10501,"Abhishek Srivastava",131253,2523
12759,"Kavya Agarwal",131029.7,2524
14967,"Aarav Kumar",130944.22,2525
11198,"Aditya Mishra",130751.97,2526
14060,"Aman Mishra",130704.3,2527
10996,"Kavya Bansal",130688.89,2528
10460,"Mohit Mishra",130672.25,2529
13977,"Riya Sharma",130661.59,2530
10789,"Abhishek Shah",130574.88,2531
13527,"Ananya Sharma",130491.62,2532
10269,"Ankit Malhotra",130412.55,2533
12493,"Rohan Mehta",130388.39,2534
11413,"Priya Mehta",130273.01,2535
12128,"Varun Sharma",130112.56,2536
12903,"Priya Sharma",130087.33,2537
10641,"Kavya Chauhan",130013.2,2538
13464,"Vikas Agarwal",129994.56,2539
11784,"Priya Sinha",129821.38,2540
11969,"Varun Joshi",129800.7,2541
14172,"Karan Srivastava",129779.84,2542
14669,"Riya Sinha",129585.46,2543
11608,"Sahil Shah",129567.02,2544
14036,"Kavya Mehta",129441.45,2545
14587,"Arjun Yadav",129433.24,2546
12181,"Kavya Sharma",129357.6,2547
14905,"Ankit Jain",129313.76,2548
14562,"Isha Tiwari",129295.41,2549
11030,"Nikhil Tiwari",129275.52,2550
12939,"Neha Srivastava",129055.15,2551
14262,"Aditi Srivastava",128999.64,2552
10113,"Rohit Joshi",128994.44,2553
14651,"Arjun Jain",128961.8,2554
13516,"Sneha Patel",128945.33,2555
11935,"Karan Agarwal",128909.82,2556
11046,"Isha Patel",128785.92,2557
11016,"Arjun Jain",128754.03,2558
12541,"Rohan Agarwal",128698.64,2559
11189,"Pooja Yadav",128641.07,2560
13267,"Mohit Srivastava",128599.03,2561
10623,"Rohit Mehta",128374.95,2562
12982,"Himanshu Jain",128232.53,2563
12015,"Rahul Kumar",128025.79,2564
11895,"Himanshu Chauhan",127940.82,2565
11098,"Aarav Chauhan",127884.73,2566
14996,"Neeraj Kapoor",127882.92,2567
14459,"Vikas Kumar",127802.16,2568
11878,"Aman Gupta",127773.1,2569
11336,"Sneha Singh",127710,2570
11861,"Ananya Srivastava",127646.93,2571
14744,"Aarav Shah",127590.48,2572
11114,"Vikas Yadav",127550.09,2573
14592,"Neeraj Joshi",127479.77,2574
11161,"Yash Jain",127351.43,2575
14329,"Karan Bansal",127231.81,2576
13004,"Neha Jain",127196.68,2577
10485,"Simran Patel",127181.84,2578
13329,"Himanshu Chauhan",127105.4,2579
10558,"Neeraj Bansal",127058.34,2580
14624,"Mohit Mehta",127056.56,2581
12855,"Himanshu Malhotra",126868.5,2582
10464,"Neeraj Verma",126865.72,2583
14857,"Varun Joshi",126826.2,2584
12747,"Rahul Joshi",126776.98,2585
12207,"Varun Bansal",126517.56,2586
10360,"Kavya Gupta",126401.08,2587
11734,"Vivaan Kapoor",126378.73,2588
11088,"Ananya Gupta",126257.51,2589
14033,"Priya Bansal",126112.92,2590
11678,"Neha Shah",126044.76,2591
13847,"Rohit Patel",125843.75,2592
13492,"Rohan Patel",125813.77,2593
13820,"Sahil Kumar",125773.72,2594
12445,"Himanshu Tiwari",125758.04,2595
13721,"Priya Sinha",125678.58,2596
10564,"Aman Mehta",125669.93,2597
14796,"Ananya Joshi",125467.69,2598
11521,"Varun Srivastava",125318.97,2599
13913,"Vikas Mishra",125151.67,2600
11645,"Yash Mishra",125111.04,2601
13686,"Varun Singh",125081.67,2602
14528,"Varun Mishra",125070.46,2603
12042,"Abhishek Tiwari",124997.36,2604
13703,"Vikas Sinha",124903.1,2605
13639,"Neeraj Jain",124757.87,2606
12220,"Pooja Yadav",124737.04,2607
14170,"Aarav Mishra",124726.44,2608
11203,"Akash Kumar",124687.13,2609
12393,"Akash Joshi",124595.29,2610
11113,"Rahul Malhotra",124524.01,2611
12415,"Neeraj Gupta",124504.95,2612
13739,"Priya Kumar",124479.75,2613
11906,"Aarav Joshi",124436.08,2614
11721,"Akash Mishra",124382,2615
11546,"Nikhil Srivastava",124347.95,2616
10215,"Yash Chauhan",124168.3,2617
12423,"Rohan Shah",123901.94,2618
11715,"Himanshu Mehta",123890.94,2619
11902,"Pooja Gupta",123877.26,2620
11305,"Ananya Kapoor",123875.75,2621
11700,"Mohit Sharma",123849.82,2622
12907,"Aman Bansal",123847.93,2623
13648,"Aditya Patel",123837.89,2624
12003,"Neha Yadav",123834.96,2625
14017,"Himanshu Jain",123786.18,2626
14167,"Aarav Mishra",123755.73,2627
14371,"Aditi Patel",123696.17,2628
14683,"Akash Mehta",123689.99,2629
10719,"Aarav Kapoor",123683.29,2630
12007,"Neha Sinha",123498.13,2631
13525,"Aditya Mehta",123475.97,2632
13134,"Nikhil Kapoor",123355.98,2633
13980,"Aditi Verma",123340.48,2634
12946,"Sahil Yadav",123219.03,2635
11598,"Arjun Mehta",123093.21,2636
14449,"Sneha Patel",123045.1,2637
11317,"Rohit Tiwari",123037.16,2638
14121,"Rohit Sharma",122998.03,2639
11469,"Aarav Malhotra",122996.72,2640
12498,"Karan Sinha",122932.88,2641
14698,"Rahul Chauhan",122890.29,2642
11181,"Rohit Mehta",122769.82,2643
12782,"Sahil Jain",122746.67,2644
13296,"Varun Mishra",122557.63,2645
10989,"Abhishek Jain",122550.19,2646
12496,"Abhishek Srivastava",122532.48,2647
12143,"Isha Yadav",122515.96,2648
11216,"Akash Malhotra",122466.34,2649
12057,"Ankit Mishra",122458.46,2650
10785,"Karan Chauhan",122384.61,2651
10141,"Rohit Patel",122343.38,2652
12595,"Mohit Mishra",122322.96,2653
11435,"Vikas Yadav",122218.42,2654
13171,"Vivaan Agarwal",122218.3,2655
11225,"Rahul Sinha",122120.96,2656
12392,"Sahil Kapoor",122040.26,2657
10144,"Aarav Sinha",122026.15,2658
12099,"Aditya Singh",121991.04,2659
10963,"Isha Shah",121924.35,2660
13006,"Priya Bansal",121782.65,2661
10221,"Neeraj Bansal",121628.82,2662
12297,"Riya Singh",121578.24,2663
10988,"Aditya Agarwal",121524.69,2664
12421,"Ananya Chauhan",121470.76,2665
10626,"Pooja Joshi",121444.08,2666
11538,"Riya Patel",121413.91,2667
13808,"Yash Jain",121285.72,2668
13422,"Aarav Gupta",121269.11,2669
13197,"Vikas Yadav",121231.4,2670
12411,"Varun Agarwal",121211.64,2671
10383,"Aman Sharma",121155.86,2672
10627,"Isha Mishra",121075.25,2673
14649,"Vivaan Malhotra",121025.47,2674
11294,"Vivaan Bansal",121016.1,2675
12954,"Simran Kumar",120969.7,2676
13263,"Aditi Kapoor",120963.34,2677
13201,"Arjun Shah",120878.01,2678
11756,"Rohan Joshi",120829.35,2679
11507,"Priya Kapoor",120741.09,2680
12224,"Kavya Mishra",120302.18,2681
14595,"Rohan Sharma",120287.5,2682
13010,"Abhishek Yadav",120279.15,2683
13899,"Vivaan Malhotra",120081.98,2684
12059,"Neha Kumar",120048.66,2685
12211,"Neeraj Gupta",120015.21,2686
13266,"Abhishek Bansal",119897.87,2687
12559,"Neha Joshi",119815.25,2688
10898,"Simran Sharma",119628.61,2689
14323,"Simran Joshi",119551.15,2690
14090,"Himanshu Yadav",119340.11,2691
10385,"Yash Kapoor",119275.85,2692
10036,"Pooja Jain",119273.3,2693
13622,"Priya Tiwari",119225.16,2694
11426,"Vivaan Kumar",119202.45,2695
11050,"Pooja Verma",119190.88,2696
13496,"Rahul Patel",119126.35,2697
14315,"Isha Jain",119056.18,2698
13316,"Aditya Shah",119043.59,2699
10079,"Rohit Sharma",119001.11,2700
12237,"Abhishek Patel",118909.52,2701
14978,"Vikas Sinha",118862.43,2702
14264,"Arjun Chauhan",118822.21,2703
10106,"Nikhil Yadav",118819.04,2704
12837,"Kavya Kapoor",118617.27,2705
10616,"Mohit Chauhan",118606.73,2706
13481,"Aditya Kapoor",118512,2707
11614,"Isha Verma",118459.18,2708
13101,"Sahil Mehta",118378.28,2709
13590,"Priya Kapoor",118343.29,2710
11139,"Rohit Malhotra",118318.78,2711
14783,"Mohit Chauhan",118299.52,2712
12039,"Vikas Verma",118181.79,2713
13423,"Akash Malhotra",118094.1,2714
13093,"Vikas Singh",118057.27,2715
12077,"Simran Mishra",117918.24,2716
13909,"Rohit Gupta",117916.22,2717
14077,"Neeraj Sinha",117833.88,2718
13268,"Simran Verma",117665.66,2719
11536,"Pooja Patel",117651.91,2720
12338,"Pooja Sinha",117561.64,2721
13069,"Aditya Sinha",117446.85,2722
13099,"Arjun Mehta",117443.76,2723
